"latitude","longitude","id"
"55.60007435","37.48320474","1821"
"55.60117988","37.48267366","1822"
"55.59909255","37.50564946","1823"
"55.59859291","37.50566824","1824"
"55.60075696","37.50731109","1825"
"55.70555936","37.62166404","1826"
"55.70266047","37.62625196","1827"
"55.70168201","37.62190142","1828"
"55.70158507","37.62101093","1829"
"55.69619551","37.62127378","1830"
"55.69625913","37.62041547","1831"
"55.69430187","37.62078562","1832"
"55.69382011","37.6217834","1833"
"55.69021734","37.6223413","1834"
"55.69017492","37.62154737","1835"
"55.69034461","37.62111821","1836"
"55.6842716","37.62289384","1837"
"55.68421098","37.62360194","1838"
"55.68134082","37.62461581","1839"
"55.68193487","37.62521126","1840"
"55.68125898","37.62373605","1841"
"55.67848862","37.6247392","1842"
"55.67811882","37.62568333","1843"
"55.67539674","37.62642899","1844"
"55.67488747","37.62586036","1845"
"55.66940932","37.624648","1846"
"55.66934868","37.62532392","1847"
"55.66417298","37.62009361","1848"
"55.66404259","37.62069442","1849"
"55.6609435","37.61999705","1850"
"55.66096776","37.61915484","1851"
"55.65697983","37.61978247","1852"
"55.65701622","37.61915484","1853"
"55.6536527","37.61982539","1854"
"55.65298845","37.61922994","1855"
"55.65366786","37.61903682","1856"
"55.64851283","37.61929163","1857"
"55.64840362","37.61992463","1858"
"55.64566733","37.61995682","1859"
"55.6457098","37.61935064","1860"
"55.64191448","37.62025186","1861"
"55.64187807","37.61917898","1862"
"55.64100428","37.62043425","1863"
"55.64096483","37.61904487","1864"
"55.64046118","37.61898586","1865"
"55.64051276","37.62044498","1866"
"55.63677155","37.61953303","1867"
"55.63677761","37.62014994","1868"
"55.63671389","37.62054154","1869"
"55.63619198","37.61907169","1870"
"55.63105436","37.61942574","1871"
"55.63169773","37.61904487","1872"
"55.63226827","37.61892685","1873"
"55.63200121","37.62014994","1874"
"55.62812261","37.6180149","1875"
"55.62828043","37.61740872","1876"
"55.62838969","37.61710295","1877"
"55.62813171","37.61835286","1878"
"55.62501459","37.61689373","1879"
"55.62506012","37.61659333","1880"
"55.62518457","37.61590668","1881"
"55.6257036","37.61576184","1882"
"55.62194579","37.61543461","1883"
"55.62220077","37.61415788","1884"
"55.62112618","37.61468359","1885"
"55.621281","37.61402913","1886"
"55.61884031","37.61360535","1887"
"55.61880085","37.61390039","1888"
"55.61894657","37.61288651","1889"
"55.61972068","37.61309573","1890"
"55.6163934","37.61239299","1891"
"55.6160807","37.61155077","1892"
"55.61607766","37.61110553","1893"
"55.6165027","37.61271485","1894"
"55.61370041","37.61137375","1895"
"55.61387044","37.61121282","1896"
"55.61398581","37.61057177","1897"
"55.61383097","37.61005678","1898"
"55.61036048","37.61043766","1899"
"55.61060643","37.60833481","1900"
"55.60970157","37.61020162","1901"
"55.61014793","37.6082597","1902"
"55.60663156","37.60776081","1903"
"55.60676821","37.60707417","1904"
"55.60694434","37.60827043","1905"
"55.60693523","37.60672012","1906"
"55.60257732","37.60576525","1907"
"55.60256518","37.60501423","1908"
"55.60272006","37.60629633","1909"
"55.6027808","37.60493913","1910"
"55.5994126","37.60423907","1911"
"55.59948246","37.60356316","1912"
"55.59924251","37.60459312","1913"
"55.59958876","37.60340759","1914"
"55.59608967","37.60329493","1915"
"55.59626281","37.60130474","1916"
"55.59403624","37.60219523","1917"
"55.59413648","37.60039815","1918"
"55.59230167","37.60136911","1919"
"55.5924323","37.59964177","1920"
"55.58881104","37.59949693","1921"
"55.58889611","37.59879419","1922"
"55.58910574","37.59827384","1923"
"55.58899636","37.59993681","1924"
"55.58422019","37.59668061","1925"
"55.58415638","37.59737262","1926"
"55.5843478","37.59802708","1927"
"55.5838738","37.59859034","1928"
"55.58189873","37.59780177","1929"
"55.5821479","37.59736189","1930"
"55.58222083","37.5967718","1931"
"55.58171337","37.59632119","1932"
"55.58134873","37.59583303","1933"
"55.57606106","37.6003606","1934"
"55.57557632","37.59958276","1935"
"55.57443282","37.59775886","1936"
"55.57426263","37.59671816","1937"
"55.57629887","37.59212622","1938"
"55.57687629","37.59204039","1939"
"55.54206992","37.57168778","1940"
"55.54142506","37.57014283","1941"
"55.57000746","37.61311987","1942"
"55.5706792","37.60936477","1943"
"55.66785319","37.62919703","1944"
"55.66773192","37.62861767","1945"
"55.66192223","37.63430395","1946"
"55.66152195","37.63412156","1947"
"55.65967817","37.63920703","1948"
"55.65941737","37.63876715","1949"
"55.65692447","37.64521518","1950"
"55.65672431","37.64473775","1951"
"55.65591454","37.64754334","1952"
"55.65561731","37.64704981","1953"
"55.65482723","37.65001633","1954"
"55.65454061","37.64956572","1955"
"55.64952523","37.66261199","1956"
"55.64919459","37.6621882","1957"
"55.64718035","37.66857186","1958"
"55.64684059","37.66821244","1959"
"55.64422858","37.67607131","1960"
"55.64407082","37.67535248","1961"
"55.6424477","37.6809583","1962"
"55.64230207","37.68026629","1963"
"55.63708636","37.69520351","1964"
"55.63683299","37.69481459","1965"
"55.6368163","37.69366929","1966"
"55.62465566","37.71113851","1967"
"55.62402431","37.71017828","1968"
"55.62424286","37.71144428","1969"
"55.62154585","37.71247425","1970"
"55.6216779","37.71162667","1971"
"55.62153674","37.7128739","1972"
"55.62144568","37.71149793","1973"
"55.61834016","37.71410772","1974"
"55.61814891","37.71345326","1975"
"55.61857696","37.71424719","1976"
"55.61830373","37.71305093","1977"
"55.61574142","37.71535763","1978"
"55.61546818","37.71476754","1979"
"55.61553194","37.71571704","1980"
"55.61535281","37.71451541","1981"
"55.61143308","37.71649488","1982"
"55.61153935","37.71783599","1983"
"55.60980556","37.71837779","1984"
"55.61024585","37.71714398","1985"
"55.60984807","37.71866211","1986"
"55.60956568","37.71772334","1987"
"55.60658373","37.7199603","1988"
"55.60641671","37.7193112","1989"
"55.60624361","37.71907517","1990"
"55.60638027","37.72038945","1991"
"55.6022683","37.72229918","1992"
"55.6019737","37.72172519","1993"
"55.60210126","37.72266396","1994"
"55.601834","37.72149989","1995"
"55.59617852","37.7262313","1996"
"55.59680121","37.72502431","1997"
"55.59606309","37.72510477","1998"
"55.59684069","37.72645661","1999"
"55.58838342","37.73454079","2000"
"55.58802492","37.73392388","2001"
"55.58899104","37.73387828","2002"
"55.58550923","37.74073937","2003"
"55.58501701","37.74031022","2004"
"55.65309081","37.54571059","2005"
"55.65283603","37.54538872","2006"
"55.65158333","37.55086579","2007"
"55.65109497","37.55129495","2008"
"55.65149233","37.54962125","2009"
"55.65116474","37.5530813","2010"
"55.65082805","37.55323687","2011"
"55.64844988","37.56931403","2012"
"55.6481799","37.56914773","2013"
"55.64648717","37.57715681","2014"
"55.64621111","37.57689395","2015"
"55.64460325","37.58218327","2016"
"55.64470336","37.58281627","2017"
"55.64357175","37.58652308","2018"
"55.64350197","37.58583107","2019"
"55.64212154","37.5947521","2020"
"55.64185455","37.59480038","2021"
"55.6419304","37.598475","2022"
"55.64162397","37.59878614","2023"
"55.64135394","37.60352829","2024"
"55.64167251","37.6030884","2025"
"55.64199412","37.60525563","2026"
"55.64201839","37.60597446","2027"
"55.64241887","37.60584035","2028"
"55.6425918","37.60533073","2029"
"55.64053778","37.60525295","2030"
"55.64023892","37.60589936","2031"
"55.64109757","37.60792443","2032"
"55.64139794","37.60789224","2033"
"55.64107936","37.61336931","2034"
"55.64073955","37.61366435","2035"
"55.63942577","37.64001974","2036"
"55.63908595","37.6397998","2037"
"55.63884624","37.64548072","2038"
"55.63856103","37.64534661","2039"
"55.63792535","37.66220697","2040"
"55.63775846","37.66249129","2041"
"55.63755819","37.66756603","2042"
"55.637364","37.66832777","2043"
"55.63690429","37.6800383","2044"
"55.63677837","37.68031188","2045"
"55.51115818","37.56069609","2046"
"55.51084159","37.56365725","2047"
"55.51109426","37.56308862","2048"
"55.57871941","37.5837309","2049"
"55.57863432","37.58145639","2050"
"55.63785707","37.60546752","2051"
"55.63776604","37.60482379","2052"
"55.63359669","37.60324665","2053"
"55.63378484","37.60270485","2054"
"55.63121747","37.60129937","2055"
"55.63139652","37.60059663","2056"
"55.6285862","37.59899803","2057"
"55.62863173","37.59826847","2058"
"55.62515648","37.59673961","2059"
"55.62530521","37.59572574","2060"
"55.62318653","37.59579548","2061"
"55.62337777","37.59480842","2062"
"55.62370256","37.59610125","2063"
"55.62400913","37.59508201","2064"
"55.62117702","37.59486207","2065"
"55.62149272","37.59404668","2066"
"55.61971991","37.59347268","2067"
"55.61975938","37.59414324","2068"
"55.61618316","37.59316155","2069"
"55.61611029","37.59241053","2070"
"55.61320778","37.59226569","2071"
"55.61324725","37.59158977","2072"
"55.61272806","37.59300598","2073"
"55.61240925","37.59272167","2074"
"55.61285558","37.590651","2075"
"55.61265215","37.59059736","2076"
"55.61192648","37.59126791","2077"
"55.61189612","37.59192773","2078"
"55.60909046","37.59125718","2079"
"55.60901151","37.59054908","2080"
"55.60627246","37.59061881","2081"
"55.60631497","37.58991071","2082"
"55.60489071","37.59027549","2083"
"55.60493019","37.58957275","2084"
"55.60250974","37.58970686","2085"
"55.60237004","37.58896121","2086"
"55.60040501","37.58919724","2087"
"55.60036857","37.58846768","2088"
"55.59887119","37.58880564","2089"
"55.59883778","37.58807608","2090"
"55.59624989","37.58818337","2091"
"55.59629849","37.58753964","2092"
"55.59563631","37.58933135","2093"
"55.59583983","37.58929917","2094"
"55.59577907","37.59384819","2095"
"55.59562112","37.59427735","2096"
"55.595773","37.59585985","2097"
"55.5954905","37.59580621","2098"
"55.65583113","37.6536239","2099"
"55.6559949","37.65292653","2100"
"55.66320037","37.65675136","2101"
"55.66393721","37.6582373","2102"
"55.66740294","37.65978762","2103"
"55.66842471","37.66055473","2104"
"55.66769098","37.66135939","2105"
"55.66924635","37.66117164","2106"
"55.67224474","37.66317257","2107"
"55.6720113","37.66183146","2108"
"55.67646452","37.66277024","2109"
"55.67659184","37.66422399","2110"
"55.67810139","37.66459414","2111"
"55.67840753","37.66325303","2112"
"55.6797988","37.6648409","2113"
"55.67977152","37.66354808","2114"
"55.69193316","37.66630002","2115"
"55.69189377","37.66568848","2116"
"55.6944632","37.66667017","2117"
"55.69432382","37.66599962","2118"
"55.70319436","37.66832777","2119"
"55.70291567","37.66832777","2120"
"55.70325495","37.66667553","2121"
"55.70299443","37.66665407","2122"
"55.70602051","37.66780206","2123"
"55.70602354","37.66725489","2124"
"55.70580848","37.6670725","2125"
"55.7057994","37.66821512","2126"
"55.69392084","37.6669974","2127"
"55.6668117","37.65271195","2128"
"55.66649333","37.65405842","2129"
"55.66628412","37.64985808","2130"
"55.66601426","37.65043207","2131"
"55.66571711","37.64868864","2132"
"55.66598091","37.64798054","2133"
"55.66526836","37.64369437","2134"
"55.66492572","37.64380165","2135"
"55.66430108","37.63741263","2136"
"55.66402515","37.63751992","2137"
"55.66374012","37.61251637","2138"
"55.66341869","37.61258074","2139"
"55.66296384","37.61327812","2140"
"55.66306694","37.61266657","2141"
"55.66390386","37.60776349","2142"
"55.66429199","37.60714122","2143"
"55.66475288","37.60269948","2144"
"55.66437083","37.60255464","2145"
"55.66516526","37.60060736","2146"
"55.66492572","37.6002694","2147"
"55.66692995","37.59534487","2148"
"55.66667525","37.59510883","2149"
"55.66836104","37.59157904","2150"
"55.66801843","37.59124645","2151"
"55.66872184","37.5910587","2152"
"55.66889465","37.59027013","2153"
"55.66833072","37.58975514","2154"
"55.67301779","37.57759401","2155"
"55.67263581","37.57786759","2156"
"55.67537324","37.57078656","2157"
"55.6753399","37.56996044","2158"
"55.67795892","37.5638611","2159"
"55.67747999","37.56330856","2160"
"55.67900801","37.56177021","2161"
"55.67841998","37.56115331","2162"
"55.67966576","37.56059004","2163"
"55.67922019","37.55981757","2164"
"55.68042654","37.55931331","2165"
"55.6799628","37.55852474","2166"
"55.68088725","37.55847646","2167"
"55.68040532","37.5577469","2168"
"55.68147525","37.55751623","2169"
"55.68088422","37.55688323","2170"
"55.68217235","37.55625559","2171"
"55.68171469","37.55540801","2172"
"55.68386655","37.55289747","2173"
"55.683615","37.55273653","2174"
"55.684503","37.55183531","2175"
"55.68438783","37.55135788","2176"
"55.68676987","37.54794074","2177"
"55.68610922","37.54830016","2178"
"55.68948206","37.54319323","2179"
"55.68926994","37.54284455","2180"
"55.6913517","37.53981901","2181"
"55.69095475","37.53986193","2182"
"55.69407266","37.53552212","2183"
"55.69790229","37.52891315","2184"
"55.6975145","37.52838744","2185"
"55.69743573","37.52808703","2186"
"55.69834462","37.52771152","2187"
"55.69950493","37.52555503","2188"
"55.69985938","37.5243373","2189"
"55.70104086","37.52222372","2190"
"55.70210415","37.5211562","2191"
"55.70185575","37.52264751","2192"
"55.70572702","37.51480473","2193"
"55.70577246","37.51521779","2194"
"55.70535142","37.51472963","2195"
"55.70537263","37.51412882","2196"
"55.70528781","37.51314176","2197"
"55.70575428","37.51237465","2198"
"55.70689317","37.5146438","2199"
"55.70644792","37.5154431","2200"
"55.70685986","37.51287891","2201"
"55.71003101","37.50603391","2202"
"55.7102097","37.50556184","2203"
"55.71091235","37.50674201","2204"
"55.71042474","37.50711752","2205"
"55.70223441","37.50761641","2206"
"55.70272515","37.5069405","2207"
"55.70094997","37.50529898","2208"
"55.70153161","37.50471963","2209"
"55.69918077","37.50211252","2210"
"55.69952614","37.50115765","2211"
"55.69838097","37.49911918","2212"
"55.69784776","37.49971999","2213"
"55.69904141","37.49981655","2214"
"55.69836279","37.50134004","2215"
"55.69604206","37.49641551","2216"
"55.69647834","37.49567522","2217"
"55.69498769","37.49461306","2218"
"55.69536945","37.49363674","2219"
"55.69360605","37.49175919","2220"
"55.69359999","37.4909438","2221"
"55.69146684","37.48795046","2222"
"55.69145472","37.48699559","2223"
"55.68973357","37.48482837","2224"
"55.68992145","37.48427047","2225"
"55.68611528","37.47856273","2226"
"55.68654561","37.47797264","2227"
"55.68575767","37.47655643","2228"
"55.68523035","37.47697486","2229"
"55.68519398","37.4788524","2230"
"55.68476969","37.47846617","2231"
"55.68713959","37.47641696","2232"
"55.68673956","37.47607364","2233"
"55.68292096","37.47261895","2234"
"55.68275123","37.47156752","2235"
"55.68056293","37.46908916","2236"
"55.68040532","37.4681343","2237"
"55.67741666","37.46459378","2238"
"55.67769553","37.46425046","2239"
"55.67340312","37.45847834","2240"
"55.67334855","37.45749129","2241"
"55.6711961","37.45275987","2242"
"55.67098995","37.45203031","2243"
"55.67054125","37.45224489","2244"
"55.670517","37.45052828","2245"
"55.67161448","37.45054973","2246"
"55.67123248","37.45171918","2247"
"55.67081411","37.45033516","2248"
"55.66907385","37.44638695","2249"
"55.66921332","37.4457003","2250"
"55.66507765","37.44071139","2251"
"55.66528384","37.44027151","2252"
"55.66344024","37.43595852","2253"
"55.66238802","37.43714405","2254"
"55.66103479","37.43437467","2255"
"55.66282998","37.43126331","2256"
"55.6614654","37.42626367","2257"
"55.66095595","37.42631732","2258"
"55.66121371","37.42499231","2259"
"55.66028576","37.41732655","2260"
"55.66081948","37.41718708","2261"
"55.66071638","37.41757332","2262"
"55.66037067","37.40964471","2263"
"55.6601038","37.40880786","2264"
"55.66001283","37.41169391","2265"
"55.65893928","37.40384041","2266"
"55.65910305","37.40608273","2267"
"55.66778756","37.42552338","2268"
"55.66774512","37.42498694","2269"
"55.66659295","37.42629586","2270"
"55.72791654","37.44691936","2271"
"55.72755932","37.44547634","2272"
"55.72631205","37.44660286","2273"
"55.72615462","37.44675307","2274"
"55.72580949","37.44837312","2275"
"55.72574895","37.44786887","2276"
"55.72799374","37.44745849","2277"
"55.72621668","37.44884251","2278"
"55.72737617","37.44581161","2279"
"55.72756689","37.44817732","2280"
"55.73922635","37.53003298","2281"
"55.73880265","37.53049432","2282"
"55.73949267","37.53014026","2283"
"55.73825789","37.52563415","2284"
"55.73799761","37.52706109","2285"
"55.73721071","37.52014099","2286"
"55.73656907","37.52065597","2287"
"55.7359698","37.51804887","2288"
"55.73673251","37.5175768","2289"
"55.73661145","37.51510916","2290"
"55.7368112","37.51515744","2291"
"55.73627852","37.51538275","2292"
"55.7341356","37.5059521","2293"
"55.73435353","37.50475047","2294"
"55.73247083","37.49470828","2295"
"55.73201678","37.49431132","2296"
"55.73044576","37.4856451","2297"
"55.7308862","37.4855016","2298"
"55.72825408","37.47410355","2299"
"55.72796044","37.4738407","2300"
"55.72855378","37.47258542","2301"
"55.7259321","37.45850919","2302"
"55.72553854","37.4588096","2303"
"55.72380376","37.4514979","2304"
"55.72402174","37.45066641","2305"
"55.72434872","37.45065568","2306"
"55.72219909","37.44484602","2307"
"55.72244736","37.44415937","2308"
"55.72159354","37.43774353","2309"
"55.72124837","37.43781863","2310"
"55.72020074","37.42827533","2311"
"55.72076998","37.42808757","2312"
"55.72013412","37.42258368","2313"
"55.71982528","37.42456852","2314"
"55.71921061","37.42367266","2315"
"55.71932567","37.42425738","2316"
"55.72042177","37.42448805","2317"
"55.71924997","37.42207406","2318"
"55.71882","37.41955279","2319"
"55.71945587","37.41890906","2320"
"55.71866254","37.41463361","2321"
"55.71801151","37.41499839","2322"
"55.71758456","37.40859328","2323"
"55.71746949","37.40800319","2324"
"55.71684267","37.4087113","2325"
"55.71671246","37.40814803","2326"
"55.71577674","37.40197895","2327"
"55.71637936","37.40236519","2328"
"55.71629457","37.40175365","2329"
"55.7144019","37.39403961","2330"
"55.71486221","37.39282726","2331"
"55.71217904","37.37520514","2332"
"55.71183984","37.37666426","2333"
"55.70854768","37.36314593","2334"
"55.70875061","37.36249147","2335"
"55.70506745","37.35543726","2336"
"55.70447374","37.35530852","2337"
"55.70024488","37.34162925","2338"
"55.70051147","37.34158633","2339"
"55.69878769","37.34616755","2340"
"55.69946479","37.34486668","2341"
"55.72316619","37.49794996","2342"
"55.72330546","37.49838985","2343"
"55.72013842","37.5009755","2344"
"55.7199628","37.50054634","2345"
"55.71262852","37.49489225","2346"
"55.71248315","37.49379791","2347"
"55.70798559","37.49077237","2348"
"55.7082703","37.49043442","2349"
"55.70425691","37.48356796","2350"
"55.70447198","37.48322464","2351"
"55.70052939","37.46012277","2352"
"55.70040821","37.45943613","2353"
"55.70338451","37.45844103","2354"
"55.70331787","37.45740033","2355"
"55.69581685","37.46507681","2356"
"55.69568656","37.46445454","2357"
"55.69616527","37.46508754","2358"
"55.69657125","37.46509827","2359"
"55.69561385","37.44988478","2360"
"55.6953957","37.45026029","2361"
"55.68932651","37.44055069","2362"
"55.68957196","37.44022346","2363"
"55.68771739","37.42967702","2364"
"55.68749314","37.42977894","2365"
"55.68716888","37.42833055","2366"
"55.68749314","37.42819107","2367"
"55.71854874","37.45162285","2368"
"55.71844579","37.45074309","2369"
"55.71493312","37.45322145","2370"
"55.71477565","37.45242751","2371"
"55.71186231","37.45455182","2372"
"55.71131717","37.4538008","2373"
"55.70780386","37.4559573","2374"
"55.70893663","37.45464838","2375"
"55.70654989","37.45647228","2376"
"55.70544734","37.45600022","2377"
"55.69168097","37.47036613","2378"
"55.69151734","37.46990479","2379"
"55.69048103","37.4720291","2380"
"55.69017801","37.47166432","2381"
"55.68906287","37.47382081","2382"
"55.68885681","37.4733702","2383"
"55.68242592","37.48095549","2384"
"55.68212284","37.48049415","2385"
"55.6794556","37.48277939","2386"
"55.67929798","37.48209275","2387"
"55.67673968","37.4844209","2388"
"55.67653961","37.48393811","2389"
"55.67464804","37.48631991","2390"
"55.67447828","37.48582638","2391"
"55.67223495","37.49076164","2392"
"55.67194391","37.49050415","2393"
"55.66880907","37.50085748","2394"
"55.6686029","37.50050879","2395"
"55.66481284","37.50737525","2396"
"55.66459452","37.50699974","2397"
"55.70444774","37.54069365","2398"
"55.7038298","37.53966368","2399"
"55.70601679","37.53795779","2400"
"55.70540493","37.53690637","2401"
"55.7085126","37.53355897","2402"
"55.70799164","37.53242172","2403"
"55.71223784","37.52707875","2404"
"55.71115968","37.52689636","2405"
"55.71172905","37.52797998","2406"
"55.71163214","37.5260166","2407"
"55.71576589","37.51945592","2408"
"55.71557814","37.51919842","2409"
"55.71658956","37.51769639","2410"
"55.71632914","37.5172726","2411"
"55.71656534","37.51689709","2412"
"55.71783715","37.51988507","2413"
"55.71803397","37.51947201","2414"
"55.71949952","37.52206839","2415"
"55.7192694","37.5224278","2416"
"55.72142222","37.52550162","2417"
"55.72123752","37.52589322","2418"
"55.7235507","37.52929962","2419"
"55.72336904","37.5296054","2420"
"55.72564878","37.53363944","2421"
"55.72577897","37.53337658","2422"
"55.72067737","37.53456212","2423"
"55.72068797","37.53555454","2424"
"55.72687489","37.53582007","2425"
"55.72670535","37.53622777","2426"
"55.72868521","37.54517562","2427"
"55.72839762","37.54517025","2428"
"55.7088096","37.54298505","2429"
"55.70835528","37.54240569","2430"
"55.70983331","37.54117187","2431"
"55.70937295","37.54059252","2432"
"55.71484851","37.53666576","2433"
"55.71473343","37.53570017","2434"
"55.71561163","37.53544268","2435"
"55.71573882","37.53638681","2436"
"55.71850652","37.53564652","2437"
"55.71850047","37.53465947","2438"
"55.72624234","37.41754618","2439"
"55.72781354","37.41698828","2440"
"55.72802242","37.41667178","2441"
"55.72612427","37.41729673","2442"
"55.63249762","37.62856093","2443"
"55.63197565","37.62593236","2444"
"55.59278644","37.65353766","2445"
"55.5934912","37.65661147","2446"
"55.58158143","37.65926149","2447"
"55.58218308","37.66162183","2448"
"55.6477198","37.65719082","2449"
"55.64765306","37.65655782","2450"
"55.64507448","37.65653637","2451"
"55.64516549","37.65597847","2452"
"55.64384276","37.65620377","2453"
"55.64383669","37.65577462","2454"
"55.64211344","37.65583899","2455"
"55.64214985","37.65540984","2456"
"55.63734072","37.65556004","2457"
"55.63713439","37.65484121","2458"
"55.63621497","37.65562978","2459"
"55.63640614","37.6564559","2460"
"55.63511649","37.65755561","2461"
"55.63493746","37.65672412","2462"
"55.63303476","37.65956726","2463"
"55.63280413","37.65879479","2464"
"55.63026401","37.66207781","2465"
"55.6297845","37.66156819","2466"
"55.62987554","37.66398218","2467"
"55.62966614","37.66467419","2468"
"55.62895595","37.66096737","2469"
"55.62857354","37.66127851","2470"
"55.62839751","37.66356912","2471"
"55.6283095","37.663376","2472"
"55.61810551","37.6667073","2473"
"55.61668168","37.66882088","2474"
"55.61934107","37.67239359","2475"
"55.62030642","37.67044094","2476"
"55.62757008","37.65729275","2477"
"55.62761864","37.65675631","2478"
"55.62325394","37.65729275","2479"
"55.62321144","37.65672412","2480"
"55.61775335","37.65800085","2481"
"55.61763799","37.6574966","2482"
"55.6124706","37.66238895","2483"
"55.61208195","37.66213145","2484"
"55.60931275","37.66526427","2485"
"55.60919129","37.66473856","2486"
"55.60439329","37.66979721","2487"
"55.60428092","37.66915348","2488"
"55.60388308","37.66918566","2489"
"55.60109811","37.67124024","2490"
"55.60102826","37.67063942","2491"
"55.59812766","37.67202076","2492"
"55.59805325","37.67116513","2493"
"55.59645251","37.67243382","2494"
"55.59639784","37.67158624","2495"
"55.59547442","37.67198857","2496"
"55.59318097","37.67312046","2497"
"55.59258253","37.67274495","2498"
"55.58483533","37.67921176","2499"
"55.58415168","37.67916885","2500"
"55.5829697","37.68109467","2501"
"55.58282992","37.68049386","2502"
"55.58174817","37.68230703","2503"
"55.58124375","37.682071","2504"
"55.57955116","37.68440452","2505"
"55.5793901","37.68388953","2506"
"55.58012816","37.69850021","2507"
"55.57969361","37.6989991","2508"
"55.574041","37.63522958","2509"
"55.57341491","37.63660287","2510"
"55.57488591","37.62132501","2511"
"55.57422336","37.62246227","2512"
"55.57557276","37.61002754","2513"
"55.57486767","37.61127209","2514"
"55.68460748","37.73480927","2515"
"55.68521361","37.73177838","2516"
"55.71627164","37.70990757","2517"
"55.71569628","37.71052984","2518"
"55.71332813","37.71872668","2519"
"55.71304345","37.71838335","2520"
"55.7095303","37.73446588","2521"
"55.70912142","37.73511497","2522"
"55.70789476","37.72717027","2523"
"55.70818553","37.72674112","2524"
"55.70847629","37.73002414","2525"
"55.70736774","37.73103265","2526"
"55.70401159","37.73188023","2527"
"55.70400553","37.73144035","2528"
"55.70123679","37.73260979","2529"
"55.70077632","37.73228792","2530"
"55.69884958","37.73274926","2531"
"55.69889805","37.73316769","2532"
"55.69631376","37.73382751","2533"
"55.69598352","37.7335271","2534"
"55.69322633","37.73455707","2535"
"55.69357174","37.72968618","2536"
"55.69385353","37.72946624","2537"
"55.69191735","37.73007778","2538"
"55.69214764","37.73537783","2539"
"55.68969926","37.73632197","2540"
"55.68924472","37.73604302","2541"
"55.68522053","37.7375718","2542"
"55.68515082","37.73724457","2543"
"55.68398099","37.73789903","2544"
"55.68355669","37.7374967","2545"
"55.68036519","37.73858568","2546"
"55.68036822","37.7380546","2547"
"55.6767733","37.73927232","2548"
"55.67668539","37.73867151","2549"
"55.67428455","37.73910066","2550"
"55.67471805","37.73966929","2551"
"55.67256568","37.73999116","2552"
"55.67216247","37.73953518","2553"
"55.66883664","37.74059197","2554"
"55.66867291","37.74018428","2555"
"55.66605327","37.74106404","2556"
"55.66560754","37.7406778","2557"
"55.66277239","37.74166485","2558"
"55.6627542","37.74119279","2559"
"55.65938511","37.73997506","2560"
"55.65952157","37.74050078","2561"
"55.65660106","37.74161657","2562"
"55.65686188","37.74092993","2563"
"55.65151921","37.74356118","2564"
"55.65138575","37.74299791","2565"
"55.64939286","37.74441948","2566"
"55.64925029","37.74386695","2567"
"55.64736953","37.74460724","2568"
"55.6474393","37.74515441","2569"
"55.63799168","37.74743429","2570"
"55.63777018","37.74763277","2571"
"55.63848627","37.7496337","2572"
"55.63823139","37.74981609","2573"
"55.63743413","37.7499797","2574"
"55.63601404","37.74825236","2575"
"55.63663306","37.74981877","2576"
"55.6330068","37.75082728","2577"
"55.63287327","37.75019964","2578"
"55.63290969","37.74943253","2579"
"55.63281865","37.75170168","2580"
"55.63098869","37.75239906","2581"
"55.63036351","37.75032839","2582"
"55.63067306","37.75010308","2583"
"55.63072162","37.75273165","2584"
"55.62648929","37.75470307","2585"
"55.62633753","37.75426051","2586"
"55.62336142","37.75991729","2587"
"55.62317929","37.75952032","2588"
"55.6192391","37.77186921","2589"
"55.61895981","37.77182093","2590"
"55.61911767","37.78555116","2591"
"55.61967928","37.78472504","2592"
"55.70866962","37.74357995","2593"
"55.70916179","37.7441298","2594"
"55.7080684","37.74306765","2595"
"55.70796845","37.74930647","2596"
"55.70718094","37.74976244","2597"
"55.7069356","37.75550774","2598"
"55.7065903","37.75535753","2599"
"55.70586335","37.76347926","2600"
"55.70558165","37.76327005","2601"
"55.70529389","37.76801219","2602"
"55.70496676","37.76791027","2603"
"55.7043367","37.77514687","2604"
"55.70405802","37.77484646","2605"
"55.70363697","37.78070977","2606"
"55.70330679","37.78046301","2607"
"55.70278273","37.7871578","2608"
"55.70242831","37.78703442","2609"
"55.70242528","37.7916961","2610"
"55.70160434","37.79124012","2611"
"55.69713581","37.80434003","2612"
"55.69790535","37.80367484","2613"
"55.69595271","37.80857792","2614"
"55.69557853","37.80826947","2615"
"55.69316067","37.81574479","2616"
"55.69273647","37.81587353","2617"
"55.68304221","37.8980135","2618"
"55.68301797","37.89931169","2619"
"55.68139343","37.89681187","2620"
"55.70540294","37.8499805","2621"
"55.70528783","37.84783473","2622"
"55.68895618","37.67161651","2623"
"55.68882891","37.67226024","2624"
"55.69165913","37.67878337","2625"
"55.69210758","37.67987772","2626"
"55.70208737","37.68860026","2627"
"55.70174203","37.68780633","2628"
"55.70435321","37.6902525","2629"
"55.70478335","37.69000574","2630"
"55.735014","37.70458623","2631"
"55.73581305","37.70318075","2632"
"55.73311922","37.71180673","2633"
"55.73355509","37.71199985","2634"
"55.73149072","37.72091551","2635"
"55.73099429","37.72161289","2636"
"55.73117591","37.72989019","2637"
"55.73084294","37.73049636","2638"
"55.73251989","37.73117765","2639"
"55.73381237","37.73269578","2640"
"55.73120167","37.73941466","2641"
"55.73088686","37.73907134","2642"
"55.72958217","37.74688193","2643"
