id,address,latitude,longitude
10164,"улица Аркадия Гайдара, дом 85",56.214573,43.830376
10165,"улица Аркадия Гайдара, дом 87",56.213989,43.828552
10166,"улица Аркадия Гайдара, дом 89",56.213856,43.828094
10167,"улица Аркадия Гайдара, дом 91",56.213757,43.827770
10168,"улица Аркадия Гайдара, дом 93",56.213646,43.827427
10169,"улица Аркадия Гайдара, дом 95",56.213539,43.827080
10170,"улица Державина, дом 1",56.201801,43.795170
10171,"улица Державина, дом 2",56.201996,43.795799
10172,"улица Державина, дом 3",56.201775,43.794872
10173,"улица Державина, дом 4",56.202251,43.795727
10174,"улица Державина, дом 5",56.201736,43.794495
10175,"улица Державина, дом 6",56.202225,43.795403
10176,"улица Державина, дом 7",56.201672,43.793877
10177,"улица Державина, дом 8",56.202202,43.795025
10178,"улица Державина, дом 9",56.201633,43.793533
10179,"улица Державина, дом 10",56.202282,43.794712
10180,"улица Державина, дом 11",56.201561,43.792908
10181,"улица Державина, дом 12",56.202114,43.794380
10182,"улица Державина, дом 13",56.201527,43.792545
10183,"улица Державина, дом 14",56.202095,43.794102
10184,"улица Державина, дом 15",56.201488,43.792225
10185,"улица Державина, дом 16",56.202042,43.793758
10186,"улица Державина, дом 17",56.201454,43.791920
10187,"улица Державина, дом 18",56.202011,43.793400
10188,"улица Державина, дом 19",56.201420,43.791557
10189,"улица Державина, дом 20",56.201954,43.792843
10190,"улица Державина, дом 21",56.201359,43.790985
10191,"улица Державина, дом 22",56.201897,43.792458
10192,"улица Державина, дом 23",56.201321,43.790642
10193,"улица Державина, дом 24",56.201881,43.792126
10194,"улица Державина, дом 25",56.201298,43.790310
10195,"улица Державина, дом 26",56.201851,43.791737
10196,"улица Державина, дом 27",56.201267,43.789978
10197,"улица Державина, дом 28",56.201820,43.791443
10198,"улица Державина, дом 29",56.201229,43.789608
10199,"улица Державина, дом 30",56.201771,43.790913
10200,"улица Державина, дом 31",56.201202,43.789150
10201,"улица Державина, дом 32",56.201736,43.790535
10202,"улица Державина, дом 33",56.201168,43.788837
10203,"улица Державина, дом 34",56.201694,43.790237
10204,"улица Державина, дом 35",56.201138,43.788494
10205,"улица Державина, дом 36",56.201660,43.789852
10206,"улица Державина, дом 37",56.201103,43.788155
10207,"улица Державина, дом 38",56.201630,43.789467
10208,"улица Державина, дом 39",56.201088,43.787811
10209,"улица Державина, дом 40",56.201580,43.788963
10210,"улица Державина, дом 41",56.201057,43.787453
10211,"улица Державина, дом 42",56.201553,43.788692
10212,"улица Державина, дом 43",56.200993,43.786888
10213,"улица Державина, дом 44",56.201511,43.788326
10214,"улица Державина, дом 45",56.200966,43.786545
10215,"улица Державина, дом 46",56.201481,43.788017
10216,"улица Державина, дом 47",56.200935,43.786293
10217,"улица Державина, дом 48",56.201405,43.787312
10218,"улица Державина, дом 48А",56.201450,43.787704
10219,"улица Державина, дом 49",56.200871,43.785641
10220,"улица Державина, дом 50",56.201344,43.786770
10221,"улица Державина, дом 51",56.200806,43.784985
10222,"улица Державина, дом 52",56.201305,43.786366
10223,"улица Державина, дом 53",56.200752,43.784634
10224,"улица Державина, дом 54",56.201263,43.786079
10225,"улица Державина, дом 55",56.200733,43.784309
10226,"улица Державина, дом 56",56.201248,43.785748
10227,"улица Державина, дом 57",56.200703,43.783970
10228,"улица Державина, дом 58",56.201210,43.785404
10229,"улица Державина, дом 59",56.200657,43.783600
10230,"улица Державина, дом 60",56.201115,43.784859
10231,"улица Державина, дом 61",56.200607,43.782997
10232,"улица Державина, дом 62",56.201115,43.784508
10233,"улица Державина, дом 63",56.200573,43.782711
10234,"улица Державина, дом 64",56.201084,43.784145
10235,"улица Державина, дом 65",56.200535,43.782352
10236,"улица Державина, дом 66",56.201042,43.783852
10237,"улица Державина, дом 67",56.200504,43.781948
10238,"улица Державина, дом 68",56.201019,43.783508
10239,"улица Державина, дом 69",56.200462,43.781624
10240,"улица Державина, дом 70",56.200939,43.782982
10241,"улица Державина, дом 71",56.200401,43.781174
10242,"улица Державина, дом 72",56.200897,43.782600
10243,"улица Державина, дом 73",56.200375,43.780907
10244,"улица Державина, дом 74",56.200871,43.782295
10245,"улица Державина, дом 75",56.200314,43.780537
10246,"улица Державина, дом 76",56.200817,43.781929
10247,"улица Державина, дом 77",56.200272,43.780167
10248,"улица Державина, дом 78",56.200794,43.781605
10249,"улица Державина, дом 80",56.200951,43.781219
10250,"улица Державина, дом 80А",56.200752,43.781166
10251,"улица Котова, дом 1",56.378429,43.830608
10252,"улица Котова, дом 2",56.378788,43.829933
10253,"улица Котова, дом 3",56.378468,43.830383
10254,"улица Котова, дом 4",56.378658,43.829208
10255,"улица Котова, дом 4А",56.378639,43.828865
10256,"улица Котова, дом 5",56.378441,43.830170
10257,"улица Котова, дом 6",56.378563,43.828640
10258,"улица Котова, дом 7",56.378410,43.829899
10259,"улица Котова, дом 8",56.378540,43.827831
10260,"улица Котова, дом 9",56.378395,43.829792
10261,"улица Котова, дом 10",56.378479,43.827419
10262,"улица Котова, дом 11",56.378349,43.829502
10263,"улица Котова, дом 12",56.378441,43.827232
10264,"улица Котова, дом 13",56.378326,43.829224
10265,"улица Котова, дом 13А",56.378155,43.829189
10266,"улица Котова, дом 14",56.378414,43.826954
10267,"улица Котова, дом 15",56.378281,43.828918
10268,"улица Котова, дом 16",56.378288,43.826477
10269,"улица Котова, дом 17",56.377968,43.828793
10270,"улица Котова, дом 19",56.378231,43.828453
10271,"улица Котова, дом 21",56.378174,43.828037
10272,"улица Котова, дом 21А",56.377518,43.828037
10273,"улица Котова, дом 23",56.378155,43.827805
10274,"улица Котова, дом 25",56.377892,43.827480
10275,"улица Котова, дом 27",56.378120,43.827579
10276,"улица Котова, дом 29",56.378052,43.827087
10277,"улица Котова, дом 31",56.377831,43.826935
10278,"улица Котова, дом 33",56.377590,43.826817
10279,"улица Котова, дом 35",56.377487,43.826630
10280,"улица Котова, дом 37",56.377350,43.826298
10281,"улица Котова, дом 38",56.377216,43.826118
10282,"улица Котова, дом 39",56.377090,43.825729
10283,"улица Котова, дом 40",56.376987,43.825550
10284,"улица Котова, дом 41",56.376835,43.825253
10285,"улица Котова, дом 43",56.376675,43.825085
